shipment_id,order_id,product_id,quantity,origin,destination,supplier_id,dispatch_date,expected_delivery_date,actual_delivery_date,delay_days,status,date,route,on_time,dispatch_date_dt,expected_delivery_date_dt,actual_delivery_date_dt,on_time_flag,delay_category,load_timestamp
SHP02574,ORD02574,Sunglasses,118,Plant_A,Mumbai_WH,SUP15,2026-05-19 06:00:00,2026-05-20 06:00:00,2026-05-21 06:00:00,6,Delayed,2026-05-19 06:00:00,North Route,1,2026-05-19,2026-05-20,2026-05-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP02607,ORD02607,Sunglasses,33,Plant_B,Mumbai_WH,SUP17,2026-05-20 15:00:00,2026-05-21 15:00:00,2026-05-22 15:00:00,5,Delivered,2026-05-20 15:00:00,East Route,1,2026-05-20,2026-05-21,2026-05-22,0,Major Delay,2026-04-10 12:15:58.138368
SHP02633,ORD02633,Optical Frame,94,Plant_A,Bangalore_WH,SUP1,2026-05-21 17:00:00,2026-05-22 17:00:00,2026-05-23 17:00:00,2,Delivered,2026-05-21 17:00:00,West Route,0,2026-05-21,2026-05-22,2026-05-23,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02646,ORD02646,Sunglasses,116,Plant_A,Mumbai_WH,SUP17,2026-05-22 06:00:00,2026-05-23 06:00:00,2026-05-24 06:00:00,3,Delayed,2026-05-22 06:00:00,East Route,1,2026-05-22,2026-05-23,2026-05-24,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02653,ORD02653,Contact Lens,185,Plant_A,Mumbai_WH,SUP18,2026-05-22 13:00:00,2026-05-23 13:00:00,2026-05-24 13:00:00,5,Delivered,2026-05-22 13:00:00,West Route,0,2026-05-22,2026-05-23,2026-05-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP02686,ORD02686,Sunglasses,36,Plant_B,Bangalore_WH,SUP13,2026-05-23 22:00:00,2026-05-24 22:00:00,2026-05-25 22:00:00,1,Delayed,2026-05-23 22:00:00,North Route,0,2026-05-23,2026-05-24,2026-05-25,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02723,ORD02723,Contact Lens,189,Plant_B,Mumbai_WH,SUP12,2026-05-25 11:00:00,2026-05-26 11:00:00,2026-05-27 11:00:00,3,Delayed,2026-05-25 11:00:00,South Route,0,2026-05-25,2026-05-26,2026-05-27,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02739,ORD02739,Contact Lens,153,Plant_A,Bangalore_WH,SUP5,2026-05-26 03:00:00,2026-05-27 03:00:00,2026-05-28 03:00:00,2,Delivered,2026-05-26 03:00:00,South Route,0,2026-05-26,2026-05-27,2026-05-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02744,ORD02744,Prescription Lens,38,Plant_A,Mumbai_WH,SUP12,2026-05-26 08:00:00,2026-05-27 08:00:00,2026-05-28 08:00:00,1,Delivered,2026-05-26 08:00:00,East Route,1,2026-05-26,2026-05-27,2026-05-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02746,ORD02746,Contact Lens,194,Plant_A,Mumbai_WH,SUP11,2026-05-26 10:00:00,2026-05-27 10:00:00,2026-05-28 10:00:00,1,Delivered,2026-05-26 10:00:00,West Route,1,2026-05-26,2026-05-27,2026-05-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02750,ORD02750,Sunglasses,27,Plant_A,Mumbai_WH,SUP15,2026-05-26 14:00:00,2026-05-27 14:00:00,2026-05-28 14:00:00,1,Delayed,2026-05-26 14:00:00,West Route,1,2026-05-26,2026-05-27,2026-05-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02771,ORD02771,Prescription Lens,26,Plant_A,Delhi_WH,SUP4,2026-05-27 11:00:00,2026-05-28 11:00:00,2026-05-29 11:00:00,1,Delivered,2026-05-27 11:00:00,West Route,1,2026-05-27,2026-05-28,2026-05-29,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02808,ORD02808,Optical Frame,192,Plant_A,Bangalore_WH,SUP9,2026-05-29 00:00:00,2026-05-30 00:00:00,2026-05-31 00:00:00,6,Delivered,2026-05-29 00:00:00,West Route,1,2026-05-29,2026-05-30,2026-05-31,0,Major Delay,2026-04-10 12:15:58.138368
SHP02812,ORD02812,Reading Glasses,90,Plant_A,Mumbai_WH,SUP17,2026-05-29 04:00:00,2026-05-30 04:00:00,2026-05-31 04:00:00,0,Delayed,2026-05-29 04:00:00,South Route,1,2026-05-29,2026-05-30,2026-05-31,1,On-Time,2026-04-10 12:15:58.138368
SHP02823,ORD02823,Sunglasses,100,Plant_B,Bangalore_WH,SUP15,2026-05-29 15:00:00,2026-05-30 15:00:00,2026-05-31 15:00:00,4,Delayed,2026-05-29 15:00:00,West Route,1,2026-05-29,2026-05-30,2026-05-31,0,Major Delay,2026-04-10 12:15:58.138368
SHP02831,ORD02831,Sunglasses,172,Plant_B,Mumbai_WH,SUP3,2026-05-29 23:00:00,2026-05-30 23:00:00,2026-05-31 23:00:00,5,Delivered,2026-05-29 23:00:00,West Route,1,2026-05-29,2026-05-30,2026-05-31,0,Major Delay,2026-04-10 12:15:58.138368
SHP02840,ORD02840,Prescription Lens,114,Plant_A,Mumbai_WH,SUP18,2026-05-30 08:00:00,2026-05-31 08:00:00,2026-06-01 08:00:00,1,Delivered,2026-05-30 08:00:00,West Route,1,2026-05-30,2026-05-31,2026-06-01,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02843,ORD02843,Reading Glasses,141,Plant_B,Mumbai_WH,SUP13,2026-05-30 11:00:00,2026-05-31 11:00:00,2026-06-01 11:00:00,1,Delivered,2026-05-30 11:00:00,West Route,1,2026-05-30,2026-05-31,2026-06-01,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02851,ORD02851,Sunglasses,45,Plant_B,Mumbai_WH,SUP16,2026-05-30 19:00:00,2026-05-31 19:00:00,2026-06-01 19:00:00,0,Delivered,2026-05-30 19:00:00,South Route,1,2026-05-30,2026-05-31,2026-06-01,1,On-Time,2026-04-10 12:15:58.138368
SHP02880,ORD02880,Prescription Lens,85,Plant_A,Mumbai_WH,SUP9,2026-06-01 00:00:00,2026-06-02 00:00:00,2026-06-03 00:00:00,5,Delivered,2026-06-01 00:00:00,South Route,1,2026-06-01,2026-06-02,2026-06-03,0,Major Delay,2026-04-10 12:15:58.138368
SHP02882,ORD02882,Sunglasses,137,Plant_B,Mumbai_WH,SUP18,2026-06-01 02:00:00,2026-06-02 02:00:00,2026-06-03 02:00:00,6,Delivered,2026-06-01 02:00:00,South Route,1,2026-06-01,2026-06-02,2026-06-03,0,Major Delay,2026-04-10 12:15:58.138368
SHP02905,ORD02905,Reading Glasses,121,Plant_A,Bangalore_WH,SUP11,2026-06-02 01:00:00,2026-06-03 01:00:00,2026-06-04 01:00:00,0,Delivered,2026-06-02 01:00:00,North Route,1,2026-06-02,2026-06-03,2026-06-04,1,On-Time,2026-04-10 12:15:58.138368
SHP02909,ORD02909,Reading Glasses,198,Plant_A,Delhi_WH,SUP2,2026-06-02 05:00:00,2026-06-03 05:00:00,2026-06-04 05:00:00,2,Delivered,2026-06-02 05:00:00,East Route,0,2026-06-02,2026-06-03,2026-06-04,0,Minor Delay,2026-04-10 12:15:58.138368
SHP02926,ORD02926,Contact Lens,40,Plant_A,Bangalore_WH,SUP3,2026-06-02 22:00:00,2026-06-03 22:00:00,2026-06-04 22:00:00,0,Delayed,2026-06-02 22:00:00,South Route,1,2026-06-02,2026-06-03,2026-06-04,1,On-Time,2026-04-10 12:15:58.138368
SHP02933,ORD02933,Optical Frame,39,Plant_B,Bangalore_WH,SUP10,2026-06-03 05:00:00,2026-06-04 05:00:00,2026-06-05 05:00:00,5,Delayed,2026-06-03 05:00:00,West Route,0,2026-06-03,2026-06-04,2026-06-05,0,Major Delay,2026-04-10 12:15:58.138368
SHP02967,ORD02967,Prescription Lens,143,Plant_A,Bangalore_WH,SUP5,2026-06-04 15:00:00,2026-06-05 15:00:00,2026-06-06 15:00:00,4,Delayed,2026-06-04 15:00:00,North Route,0,2026-06-04,2026-06-05,2026-06-06,0,Major Delay,2026-04-10 12:15:58.138368
SHP02989,ORD02989,Reading Glasses,90,Plant_B,Delhi_WH,SUP16,2026-06-05 13:00:00,2026-06-06 13:00:00,2026-06-07 13:00:00,0,Delivered,2026-06-05 13:00:00,East Route,1,2026-06-05,2026-06-06,2026-06-07,1,On-Time,2026-04-10 12:15:58.138368
SHP04001,ORD04001,Contact Lens,35,Plant_A,Bangalore_WH,SUP20,2026-07-17 17:00:00,2026-07-18 17:00:00,2026-07-19 17:00:00,4,Delivered,2026-07-17 17:00:00,East Route,1,2026-07-17,2026-07-18,2026-07-19,0,Major Delay,2026-04-10 12:15:58.138368
SHP04022,ORD04022,Reading Glasses,71,Plant_B,Mumbai_WH,SUP2,2026-07-18 14:00:00,2026-07-19 14:00:00,2026-07-20 14:00:00,6,Delayed,2026-07-18 14:00:00,South Route,0,2026-07-18,2026-07-19,2026-07-20,0,Major Delay,2026-04-10 12:15:58.138368
SHP04061,ORD04061,Reading Glasses,76,Plant_A,Delhi_WH,SUP19,2026-07-20 05:00:00,2026-07-21 05:00:00,2026-07-22 05:00:00,4,Delivered,2026-07-20 05:00:00,East Route,1,2026-07-20,2026-07-21,2026-07-22,0,Major Delay,2026-04-10 12:15:58.138368
SHP04088,ORD04088,Reading Glasses,71,Plant_A,Bangalore_WH,SUP17,2026-07-21 08:00:00,2026-07-22 08:00:00,2026-07-23 08:00:00,6,Delivered,2026-07-21 08:00:00,South Route,0,2026-07-21,2026-07-22,2026-07-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP04103,ORD04103,Prescription Lens,156,Plant_A,Mumbai_WH,SUP1,2026-07-21 23:00:00,2026-07-22 23:00:00,2026-07-23 23:00:00,5,Delivered,2026-07-21 23:00:00,North Route,0,2026-07-21,2026-07-22,2026-07-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP04105,ORD04105,Prescription Lens,118,Plant_B,Delhi_WH,SUP17,2026-07-22 01:00:00,2026-07-23 01:00:00,2026-07-24 01:00:00,0,Delayed,2026-07-22 01:00:00,West Route,0,2026-07-22,2026-07-23,2026-07-24,1,On-Time,2026-04-10 12:15:58.138368
SHP04117,ORD04117,Optical Frame,140,Plant_B,Delhi_WH,SUP2,2026-07-22 13:00:00,2026-07-23 13:00:00,2026-07-24 13:00:00,6,Delivered,2026-07-22 13:00:00,East Route,1,2026-07-22,2026-07-23,2026-07-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP04145,ORD04145,Reading Glasses,64,Plant_B,Delhi_WH,SUP2,2026-07-23 17:00:00,2026-07-24 17:00:00,2026-07-25 17:00:00,0,Delivered,2026-07-23 17:00:00,South Route,1,2026-07-23,2026-07-24,2026-07-25,1,On-Time,2026-04-10 12:15:58.138368
SHP04152,ORD04152,Prescription Lens,93,Plant_A,Delhi_WH,SUP4,2026-07-24 00:00:00,2026-07-25 00:00:00,2026-07-26 00:00:00,1,Delivered,2026-07-24 00:00:00,East Route,0,2026-07-24,2026-07-25,2026-07-26,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04165,ORD04165,Optical Frame,171,Plant_B,Mumbai_WH,SUP20,2026-07-24 13:00:00,2026-07-25 13:00:00,2026-07-26 13:00:00,1,Delivered,2026-07-24 13:00:00,North Route,1,2026-07-24,2026-07-25,2026-07-26,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04182,ORD04182,Prescription Lens,152,Plant_B,Delhi_WH,SUP3,2026-07-25 06:00:00,2026-07-26 06:00:00,2026-07-27 06:00:00,6,Delivered,2026-07-25 06:00:00,East Route,1,2026-07-25,2026-07-26,2026-07-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP04201,ORD04201,Sunglasses,197,Plant_B,Delhi_WH,SUP2,2026-07-26 01:00:00,2026-07-27 01:00:00,2026-07-28 01:00:00,4,Delivered,2026-07-26 01:00:00,North Route,1,2026-07-26,2026-07-27,2026-07-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP04208,ORD04208,Sunglasses,76,Plant_A,Delhi_WH,SUP5,2026-07-26 08:00:00,2026-07-27 08:00:00,2026-07-28 08:00:00,6,Delivered,2026-07-26 08:00:00,South Route,1,2026-07-26,2026-07-27,2026-07-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP04210,ORD04210,Prescription Lens,65,Plant_B,Delhi_WH,SUP4,2026-07-26 10:00:00,2026-07-27 10:00:00,2026-07-28 10:00:00,3,Delivered,2026-07-26 10:00:00,East Route,1,2026-07-26,2026-07-27,2026-07-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04223,ORD04223,Prescription Lens,134,Plant_B,Bangalore_WH,SUP11,2026-07-26 23:00:00,2026-07-27 23:00:00,2026-07-28 23:00:00,4,Delayed,2026-07-26 23:00:00,West Route,1,2026-07-26,2026-07-27,2026-07-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP04238,ORD04238,Prescription Lens,95,Plant_A,Delhi_WH,SUP6,2026-07-27 14:00:00,2026-07-28 14:00:00,2026-07-29 14:00:00,5,Delayed,2026-07-27 14:00:00,South Route,1,2026-07-27,2026-07-28,2026-07-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP04243,ORD04243,Sunglasses,144,Plant_A,Mumbai_WH,SUP8,2026-07-27 19:00:00,2026-07-28 19:00:00,2026-07-29 19:00:00,6,Delivered,2026-07-27 19:00:00,East Route,1,2026-07-27,2026-07-28,2026-07-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP04266,ORD04266,Contact Lens,151,Plant_A,Mumbai_WH,SUP5,2026-07-28 18:00:00,2026-07-29 18:00:00,2026-07-30 18:00:00,5,Delivered,2026-07-28 18:00:00,South Route,1,2026-07-28,2026-07-29,2026-07-30,0,Major Delay,2026-04-10 12:15:58.138368
SHP04269,ORD04269,Reading Glasses,40,Plant_B,Bangalore_WH,SUP15,2026-07-28 21:00:00,2026-07-29 21:00:00,2026-07-30 21:00:00,1,Delayed,2026-07-28 21:00:00,North Route,1,2026-07-28,2026-07-29,2026-07-30,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04298,ORD04298,Prescription Lens,93,Plant_B,Delhi_WH,SUP13,2026-07-30 02:00:00,2026-07-31 02:00:00,2026-08-01 02:00:00,6,Delivered,2026-07-30 02:00:00,West Route,1,2026-07-30,2026-07-31,2026-08-01,0,Major Delay,2026-04-10 12:15:58.138368
SHP04320,ORD04320,Prescription Lens,171,Plant_A,Bangalore_WH,SUP14,2026-07-31 00:00:00,2026-08-01 00:00:00,2026-08-02 00:00:00,6,Delayed,2026-07-31 00:00:00,South Route,1,2026-07-31,2026-08-01,2026-08-02,0,Major Delay,2026-04-10 12:15:58.138368
SHP04321,ORD04321,Prescription Lens,128,Plant_B,Bangalore_WH,SUP12,2026-07-31 01:00:00,2026-08-01 01:00:00,2026-08-02 01:00:00,3,Delivered,2026-07-31 01:00:00,East Route,1,2026-07-31,2026-08-01,2026-08-02,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04359,ORD04359,Sunglasses,63,Plant_A,Mumbai_WH,SUP2,2026-08-01 15:00:00,2026-08-02 15:00:00,2026-08-03 15:00:00,6,Delivered,2026-08-01 15:00:00,North Route,1,2026-08-01,2026-08-02,2026-08-03,0,Major Delay,2026-04-10 12:15:58.138368
SHP04375,ORD04375,Contact Lens,14,Plant_A,Bangalore_WH,SUP14,2026-08-02 07:00:00,2026-08-03 07:00:00,2026-08-04 07:00:00,3,Delivered,2026-08-02 07:00:00,North Route,0,2026-08-02,2026-08-03,2026-08-04,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04388,ORD04388,Prescription Lens,110,Plant_A,Bangalore_WH,SUP9,2026-08-02 20:00:00,2026-08-03 20:00:00,2026-08-04 20:00:00,6,Delivered,2026-08-02 20:00:00,South Route,1,2026-08-02,2026-08-03,2026-08-04,0,Major Delay,2026-04-10 12:15:58.138368
SHP04451,ORD04451,Contact Lens,185,Plant_A,Delhi_WH,SUP8,2026-08-05 11:00:00,2026-08-06 11:00:00,2026-08-07 11:00:00,2,Delivered,2026-08-05 11:00:00,North Route,1,2026-08-05,2026-08-06,2026-08-07,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04461,ORD04461,Prescription Lens,81,Plant_A,Mumbai_WH,SUP2,2026-08-05 21:00:00,2026-08-06 21:00:00,2026-08-07 21:00:00,0,Delivered,2026-08-05 21:00:00,North Route,1,2026-08-05,2026-08-06,2026-08-07,1,On-Time,2026-04-10 12:15:58.138368
SHP04466,ORD04466,Sunglasses,126,Plant_B,Delhi_WH,SUP19,2026-08-06 02:00:00,2026-08-07 02:00:00,2026-08-08 02:00:00,5,Delivered,2026-08-06 02:00:00,East Route,0,2026-08-06,2026-08-07,2026-08-08,0,Major Delay,2026-04-10 12:15:58.138368
SHP04470,ORD04470,Optical Frame,171,Plant_B,Bangalore_WH,SUP12,2026-08-06 06:00:00,2026-08-07 06:00:00,2026-08-08 06:00:00,3,Delivered,2026-08-06 06:00:00,North Route,1,2026-08-06,2026-08-07,2026-08-08,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04476,ORD04476,Optical Frame,176,Plant_B,Mumbai_WH,SUP19,2026-08-06 12:00:00,2026-08-07 12:00:00,2026-08-08 12:00:00,1,Delivered,2026-08-06 12:00:00,West Route,1,2026-08-06,2026-08-07,2026-08-08,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04524,ORD04524,Contact Lens,61,Plant_A,Bangalore_WH,SUP2,2026-08-08 12:00:00,2026-08-09 12:00:00,2026-08-10 12:00:00,0,Delivered,2026-08-08 12:00:00,South Route,1,2026-08-08,2026-08-09,2026-08-10,1,On-Time,2026-04-10 12:15:58.138368
SHP04539,ORD04539,Contact Lens,193,Plant_A,Delhi_WH,SUP17,2026-08-09 03:00:00,2026-08-10 03:00:00,2026-08-11 03:00:00,4,Delivered,2026-08-09 03:00:00,East Route,1,2026-08-09,2026-08-10,2026-08-11,0,Major Delay,2026-04-10 12:15:58.138368
SHP04550,ORD04550,Reading Glasses,103,Plant_A,Bangalore_WH,SUP17,2026-08-09 14:00:00,2026-08-10 14:00:00,2026-08-11 14:00:00,2,Delivered,2026-08-09 14:00:00,South Route,1,2026-08-09,2026-08-10,2026-08-11,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04562,ORD04562,Prescription Lens,43,Plant_B,Bangalore_WH,SUP13,2026-08-10 02:00:00,2026-08-11 02:00:00,2026-08-12 02:00:00,6,Delivered,2026-08-10 02:00:00,North Route,1,2026-08-10,2026-08-11,2026-08-12,0,Major Delay,2026-04-10 12:15:58.138368
SHP04567,ORD04567,Sunglasses,197,Plant_A,Mumbai_WH,SUP6,2026-08-10 07:00:00,2026-08-11 07:00:00,2026-08-12 07:00:00,1,Delayed,2026-08-10 07:00:00,North Route,1,2026-08-10,2026-08-11,2026-08-12,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04589,ORD04589,Reading Glasses,126,Plant_B,Delhi_WH,SUP15,2026-08-11 05:00:00,2026-08-12 05:00:00,2026-08-13 05:00:00,1,Delivered,2026-08-11 05:00:00,East Route,1,2026-08-11,2026-08-12,2026-08-13,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04668,ORD04668,Optical Frame,164,Plant_B,Bangalore_WH,SUP18,2026-08-14 12:00:00,2026-08-15 12:00:00,2026-08-16 12:00:00,2,Delivered,2026-08-14 12:00:00,North Route,1,2026-08-14,2026-08-15,2026-08-16,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04733,ORD04733,Sunglasses,183,Plant_A,Bangalore_WH,SUP5,2026-08-17 05:00:00,2026-08-18 05:00:00,2026-08-19 05:00:00,3,Delivered,2026-08-17 05:00:00,East Route,1,2026-08-17,2026-08-18,2026-08-19,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04757,ORD04757,Contact Lens,114,Plant_B,Bangalore_WH,SUP10,2026-08-18 05:00:00,2026-08-19 05:00:00,2026-08-20 05:00:00,1,Delivered,2026-08-18 05:00:00,East Route,0,2026-08-18,2026-08-19,2026-08-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04773,ORD04773,Optical Frame,173,Plant_A,Bangalore_WH,SUP14,2026-08-18 21:00:00,2026-08-19 21:00:00,2026-08-20 21:00:00,2,Delivered,2026-08-18 21:00:00,East Route,1,2026-08-18,2026-08-19,2026-08-20,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04785,ORD04785,Prescription Lens,174,Plant_B,Bangalore_WH,SUP11,2026-08-19 09:00:00,2026-08-20 09:00:00,2026-08-21 09:00:00,5,Delayed,2026-08-19 09:00:00,East Route,0,2026-08-19,2026-08-20,2026-08-21,0,Major Delay,2026-04-10 12:15:58.138368
SHP04822,ORD04822,Reading Glasses,22,Plant_A,Delhi_WH,SUP18,2026-08-20 22:00:00,2026-08-21 22:00:00,2026-08-22 22:00:00,6,Delayed,2026-08-20 22:00:00,West Route,1,2026-08-20,2026-08-21,2026-08-22,0,Major Delay,2026-04-10 12:15:58.138368
SHP04828,ORD04828,Prescription Lens,189,Plant_A,Bangalore_WH,SUP18,2026-08-21 04:00:00,2026-08-22 04:00:00,2026-08-23 04:00:00,4,Delivered,2026-08-21 04:00:00,North Route,1,2026-08-21,2026-08-22,2026-08-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP04854,ORD04854,Contact Lens,78,Plant_A,Bangalore_WH,SUP3,2026-08-22 06:00:00,2026-08-23 06:00:00,2026-08-24 06:00:00,2,Delivered,2026-08-22 06:00:00,West Route,1,2026-08-22,2026-08-23,2026-08-24,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04855,ORD04855,Optical Frame,166,Plant_B,Mumbai_WH,SUP15,2026-08-22 07:00:00,2026-08-23 07:00:00,2026-08-24 07:00:00,6,Delivered,2026-08-22 07:00:00,North Route,1,2026-08-22,2026-08-23,2026-08-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP04887,ORD04887,Optical Frame,101,Plant_A,Delhi_WH,SUP15,2026-08-23 15:00:00,2026-08-24 15:00:00,2026-08-25 15:00:00,6,Delivered,2026-08-23 15:00:00,North Route,1,2026-08-23,2026-08-24,2026-08-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP04919,ORD04919,Optical Frame,33,Plant_B,Delhi_WH,SUP8,2026-08-24 23:00:00,2026-08-25 23:00:00,2026-08-26 23:00:00,5,Delivered,2026-08-24 23:00:00,South Route,1,2026-08-24,2026-08-25,2026-08-26,0,Major Delay,2026-04-10 12:15:58.138368
SHP04927,ORD04927,Prescription Lens,102,Plant_B,Bangalore_WH,SUP14,2026-08-25 07:00:00,2026-08-26 07:00:00,2026-08-27 07:00:00,6,Delayed,2026-08-25 07:00:00,West Route,0,2026-08-25,2026-08-26,2026-08-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP04953,ORD04953,Sunglasses,84,Plant_B,Delhi_WH,SUP4,2026-08-26 09:00:00,2026-08-27 09:00:00,2026-08-28 09:00:00,5,Delivered,2026-08-26 09:00:00,North Route,1,2026-08-26,2026-08-27,2026-08-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP04961,ORD04961,Optical Frame,124,Plant_A,Mumbai_WH,SUP5,2026-08-26 17:00:00,2026-08-27 17:00:00,2026-08-28 17:00:00,2,Delayed,2026-08-26 17:00:00,South Route,1,2026-08-26,2026-08-27,2026-08-28,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04965,ORD04965,Contact Lens,178,Plant_B,Mumbai_WH,SUP18,2026-08-26 21:00:00,2026-08-27 21:00:00,2026-08-28 21:00:00,6,Delivered,2026-08-26 21:00:00,West Route,1,2026-08-26,2026-08-27,2026-08-28,0,Major Delay,2026-04-10 12:15:58.138368
SHP04980,ORD04980,Sunglasses,39,Plant_B,Delhi_WH,SUP7,2026-08-27 12:00:00,2026-08-28 12:00:00,2026-08-29 12:00:00,4,Delivered,2026-08-27 12:00:00,East Route,1,2026-08-27,2026-08-28,2026-08-29,0,Major Delay,2026-04-10 12:15:58.138368
SHP04035,ORD04035,Sunglasses,176,Plant_B,Bangalore_WH,SUP11,2026-07-19 03:00:00,2026-07-20 03:00:00,2026-07-21 03:00:00,2,Delivered,2026-07-19 03:00:00,East Route,1,2026-07-19,2026-07-20,2026-07-21,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04083,ORD04083,Reading Glasses,95,Plant_A,Mumbai_WH,SUP12,2026-07-21 03:00:00,2026-07-22 03:00:00,2026-07-23 03:00:00,1,Delivered,2026-07-21 03:00:00,East Route,0,2026-07-21,2026-07-22,2026-07-23,0,Minor Delay,2026-04-10 12:15:58.138368
SHP04098,ORD04098,Contact Lens,48,Plant_B,Mumbai_WH,SUP7,2026-07-21 18:00:00,2026-07-22 18:00:00,2026-07-23 18:00:00,5,Delivered,2026-07-21 18:00:00,North Route,0,2026-07-21,2026-07-22,2026-07-23,0,Major Delay,2026-04-10 12:15:58.138368
SHP04109,ORD04109,Sunglasses,65,Plant_B,Bangalore_WH,SUP2,2026-07-22 05:00:00,2026-07-23 05:00:00,2026-07-24 05:00:00,6,Delivered,2026-07-22 05:00:00,West Route,0,2026-07-22,2026-07-23,2026-07-24,0,Major Delay,2026-04-10 12:15:58.138368
SHP04141,ORD04141,Optical Frame,117,Plant_A,Bangalore_WH,SUP1,2026-07-23 13:00:00,2026-07-24 13:00:00,2026-07-25 13:00:00,4,Delivered,2026-07-23 13:00:00,South Route,1,2026-07-23,2026-07-24,2026-07-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP04151,ORD04151,Optical Frame,127,Plant_A,Bangalore_WH,SUP19,2026-07-23 23:00:00,2026-07-24 23:00:00,2026-07-25 23:00:00,4,Delivered,2026-07-23 23:00:00,West Route,1,2026-07-23,2026-07-24,2026-07-25,0,Major Delay,2026-04-10 12:15:58.138368
SHP04179,ORD04179,Optical Frame,170,Plant_A,Mumbai_WH,SUP11,2026-07-25 03:00:00,2026-07-26 03:00:00,2026-07-27 03:00:00,4,Delivered,2026-07-25 03:00:00,South Route,0,2026-07-25,2026-07-26,2026-07-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP04186,ORD04186,Prescription Lens,167,Plant_A,Mumbai_WH,SUP9,2026-07-25 10:00:00,2026-07-26 10:00:00,2026-07-27 10:00:00,6,Delivered,2026-07-25 10:00:00,South Route,1,2026-07-25,2026-07-26,2026-07-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP04187,ORD04187,Reading Glasses,147,Plant_A,Mumbai_WH,SUP11,2026-07-25 11:00:00,2026-07-26 11:00:00,2026-07-27 11:00:00,6,Delivered,2026-07-25 11:00:00,North Route,1,2026-07-25,2026-07-26,2026-07-27,0,Major Delay,2026-04-10 12:15:58.138368
SHP04231,ORD04231,Sunglasses,199,Plant_A,Delhi_WH,SUP10,2026-07-27 07:00:00,2026-07-28 07:00:00,2026-07-29 07:00:00,0,Delivered,2026-07-27 07:00:00,South Route,1,2026-07-27,2026-07-28,2026-07-29,1,On-Time,2026-04-10 12:15:58.138368
SHP04250,ORD04250,Sunglasses,49,Plant_A,Bangalore_WH,SUP15,2026-07-28 02:00:00,2026-07-29 02:00:00,2026-07-30 02:00:00,6,Delayed,2026-07-28 02:00:00,North Route,1,2026-07-28,2026-07-29,2026-07-30,0,Major Delay,2026-04-10 12:15:58.138368
SHP04251,ORD04251,Optical Frame,158,Plant_A,Mumbai_WH,SUP8,2026-07-28 03:00:00,2026-07-29 03:00:00,2026-07-30 03:00:00,3,Delivered,2026-07-28 03:00:00,East Route,1,2026-07-28,2026-07-29,2026-07-30,0,Minor Delay,2026-04-10 12:15:58.138368
