production_id,date,plant_id,product_id,quantity_produced,machine_id,temperature,energy_consumption,downtime_minutes,line_id,shift,units_produced,efficiency
PROD03157,2026-07-10 13:00:00,Plant_A,Optical Frame,487,Coating_M2,72.7,387.53,48,Line_2,Night,279,0.92
PROD03158,2026-07-10 14:00:00,Plant_A,Prescription Lens,107,Coating_M2,47.9,430.42,21,Line_1,Day,316,0.94
PROD03159,2026-07-10 15:00:00,Plant_B,Contact Lens,475,Coating_M2,58.06,337.32,51,Line_1,Night,443,0.75
PROD03160,2026-07-10 16:00:00,Plant_A,Sunglasses,390,Assembly_M3,48.42,487.69,11,Line_2,Night,479,0.96
PROD03161,2026-07-10 17:00:00,Plant_A,Reading Glasses,195,Coating_M2,20.47,141.24,51,Line_2,Night,210,0.87
PROD03162,2026-07-10 18:00:00,Plant_B,Optical Frame,320,Grinding_M1,67.11,172.23,55,Line_2,Night,276,0.97
PROD03163,2026-07-10 19:00:00,Plant_A,Prescription Lens,183,Assembly_M3,25.51,358.13,57,Line_1,Night,281,0.99
PROD03164,2026-07-10 20:00:00,Plant_A,Sunglasses,165,Grinding_M1,63.4,115.0,33,Line_2,Night,199,0.88
PROD03165,2026-07-10 21:00:00,Plant_B,Contact Lens,383,Grinding_M1,24.31,190.04,18,Line_1,Day,469,0.85
PROD03166,2026-07-10 22:00:00,Plant_B,Optical Frame,117,Assembly_M3,71.83,179.6,17,Line_1,Night,169,0.81
PROD03167,2026-07-10 23:00:00,Plant_A,Prescription Lens,423,Grinding_M1,64.45,209.67,59,Line_1,Night,276,0.85
PROD03168,2026-07-11 00:00:00,Plant_B,Prescription Lens,331,Coating_M2,75.24,258.05,14,Line_2,Day,486,0.86
PROD03169,2026-07-11 01:00:00,Plant_A,Reading Glasses,333,Grinding_M1,45.4,283.77,9,Line_2,Day,236,0.7
PROD03170,2026-07-11 02:00:00,Plant_A,Optical Frame,151,Coating_M2,31.09,443.44,8,Line_1,Day,119,0.75
PROD03171,2026-07-11 03:00:00,Plant_A,Sunglasses,335,Coating_M2,65.85,103.98,52,Line_2,Day,475,0.77
PROD03172,2026-07-11 04:00:00,Plant_A,Contact Lens,444,Grinding_M1,43.41,463.05,30,Line_1,Night,162,0.84
PROD03173,2026-07-11 05:00:00,Plant_A,Prescription Lens,369,Assembly_M3,76.69,219.03,8,Line_2,Night,158,0.9
PROD03174,2026-07-11 06:00:00,Plant_A,Reading Glasses,168,Assembly_M3,46.42,316.13,10,Line_1,Night,385,0.82
PROD03175,2026-07-11 07:00:00,Plant_B,Contact Lens,232,Assembly_M3,58.09,121.49,46,Line_1,Night,216,0.71
PROD03176,2026-07-11 08:00:00,Plant_B,Contact Lens,239,Grinding_M1,21.57,228.72,53,Line_2,Day,143,0.82
PROD03177,2026-07-11 09:00:00,Plant_B,Reading Glasses,169,Grinding_M1,79.21,386.36,36,Line_2,Day,471,0.75
PROD03178,2026-07-11 10:00:00,Plant_A,Sunglasses,334,Assembly_M3,57.97,218.47,23,Line_1,Night,433,0.81
PROD03179,2026-07-11 11:00:00,Plant_B,Reading Glasses,101,Grinding_M1,51.65,414.15,33,Line_1,Night,221,0.96
PROD03180,2026-07-11 12:00:00,Plant_B,Reading Glasses,207,Coating_M2,38.59,128.01,17,Line_1,Night,324,0.84
PROD03181,2026-07-11 13:00:00,Plant_B,Contact Lens,217,Coating_M2,60.47,293.47,26,Line_1,Night,429,0.75
PROD03182,2026-07-11 14:00:00,Plant_A,Reading Glasses,468,Grinding_M1,43.22,477.1,35,Line_2,Day,283,0.85
PROD03183,2026-07-11 15:00:00,Plant_A,Reading Glasses,274,Grinding_M1,39.95,450.83,46,Line_2,Night,222,0.98
PROD03184,2026-07-11 16:00:00,Plant_A,Prescription Lens,275,Coating_M2,32.29,153.84,16,Line_2,Day,159,0.86
PROD03185,2026-07-11 17:00:00,Plant_B,Sunglasses,141,Grinding_M1,67.96,257.43,8,Line_2,Day,269,0.86
PROD03186,2026-07-11 18:00:00,Plant_A,Prescription Lens,104,Grinding_M1,79.27,335.5,44,Line_2,Day,186,0.86
PROD03187,2026-07-11 19:00:00,Plant_A,Contact Lens,230,Coating_M2,50.73,379.1,18,Line_1,Night,404,0.85
PROD03188,2026-07-11 20:00:00,Plant_A,Optical Frame,320,Coating_M2,28.73,276.72,47,Line_2,Night,456,0.92
PROD03189,2026-07-11 21:00:00,Plant_A,Contact Lens,284,Coating_M2,62.64,351.91,42,Line_2,Night,298,0.83
PROD03190,2026-07-11 22:00:00,Plant_B,Optical Frame,184,Coating_M2,57.61,188.05,53,Line_1,Day,326,0.81
PROD03191,2026-07-11 23:00:00,Plant_A,Contact Lens,129,Assembly_M3,76.74,300.55,3,Line_2,Day,182,0.74
PROD03192,2026-07-12 00:00:00,Plant_B,Optical Frame,207,Grinding_M1,59.3,344.43,43,Line_2,Night,127,0.74
PROD03193,2026-07-12 01:00:00,Plant_A,Optical Frame,483,Coating_M2,38.45,190.88,14,Line_2,Day,108,0.83
PROD03194,2026-07-12 02:00:00,Plant_B,Prescription Lens,464,Assembly_M3,29.01,497.29,56,Line_2,Night,255,1.0
PROD03195,2026-07-12 03:00:00,Plant_A,Prescription Lens,489,Grinding_M1,59.0,468.54,5,Line_1,Night,149,0.71
PROD03196,2026-07-12 04:00:00,Plant_A,Prescription Lens,128,Grinding_M1,54.82,410.47,47,Line_2,Day,139,0.94
PROD03197,2026-07-12 05:00:00,Plant_A,Optical Frame,358,Coating_M2,56.43,177.82,30,Line_1,Day,271,0.79
PROD03198,2026-07-12 06:00:00,Plant_A,Contact Lens,381,Coating_M2,28.05,146.41,19,Line_1,Day,442,0.78
PROD03199,2026-07-12 07:00:00,Plant_B,Prescription Lens,498,Coating_M2,62.79,428.24,3,Line_2,Day,194,0.79
PROD03200,2026-07-12 08:00:00,Plant_B,Optical Frame,184,Coating_M2,66.3,141.06,49,Line_1,Day,174,0.96
PROD03201,2026-07-12 09:00:00,Plant_B,Optical Frame,101,Coating_M2,53.48,308.68,34,Line_1,Day,231,0.88
PROD03202,2026-07-12 10:00:00,Plant_A,Optical Frame,346,Grinding_M1,62.26,302.91,48,Line_2,Day,308,0.93
PROD03203,2026-07-12 11:00:00,Plant_A,Optical Frame,224,Coating_M2,57.2,402.96,4,Line_1,Day,343,0.77
PROD03204,2026-07-12 12:00:00,Plant_A,Optical Frame,228,Coating_M2,57.72,258.09,55,Line_1,Night,349,0.74
PROD03205,2026-07-12 13:00:00,Plant_A,Prescription Lens,235,Assembly_M3,39.06,454.7,0,Line_1,Day,220,0.87
PROD03206,2026-07-12 14:00:00,Plant_B,Sunglasses,355,Assembly_M3,77.36,338.27,57,Line_1,Night,482,0.95
PROD03207,2026-07-12 15:00:00,Plant_B,Contact Lens,103,Assembly_M3,69.5,481.7,10,Line_2,Night,286,0.92
PROD03208,2026-07-12 16:00:00,Plant_A,Reading Glasses,129,Assembly_M3,70.85,202.98,8,Line_1,Day,216,0.96
PROD03209,2026-07-12 17:00:00,Plant_B,Optical Frame,452,Grinding_M1,52.35,493.57,34,Line_1,Day,130,0.87
PROD03210,2026-07-12 18:00:00,Plant_A,Prescription Lens,175,Assembly_M3,62.19,177.84,32,Line_1,Day,200,0.86
PROD03211,2026-07-12 19:00:00,Plant_A,Contact Lens,472,Assembly_M3,34.24,468.21,30,Line_1,Day,393,0.82
PROD03212,2026-07-12 20:00:00,Plant_B,Sunglasses,100,Grinding_M1,52.02,280.28,14,Line_1,Day,240,0.93
PROD03213,2026-07-12 21:00:00,Plant_B,Contact Lens,196,Grinding_M1,23.81,451.09,25,Line_1,Day,228,0.79
PROD03214,2026-07-12 22:00:00,Plant_B,Sunglasses,407,Assembly_M3,42.18,273.51,10,Line_2,Night,196,0.74
PROD03215,2026-07-12 23:00:00,Plant_A,Reading Glasses,494,Grinding_M1,67.01,172.34,8,Line_1,Night,455,0.87
PROD03216,2026-07-13 00:00:00,Plant_A,Sunglasses,316,Grinding_M1,57.76,301.05,26,Line_2,Night,392,0.94
PROD03217,2026-07-13 01:00:00,Plant_B,Optical Frame,426,Grinding_M1,34.04,255.35,47,Line_1,Day,420,0.83
PROD03218,2026-07-13 02:00:00,Plant_A,Reading Glasses,182,Grinding_M1,73.34,330.45,57,Line_2,Day,213,0.79
PROD03219,2026-07-13 03:00:00,Plant_B,Contact Lens,224,Grinding_M1,20.56,489.51,18,Line_2,Night,410,0.98
PROD03220,2026-07-13 04:00:00,Plant_B,Sunglasses,394,Coating_M2,55.03,412.79,35,Line_1,Night,141,0.94
PROD03221,2026-07-13 05:00:00,Plant_B,Sunglasses,168,Coating_M2,24.24,241.63,27,Line_2,Night,302,0.98
PROD03222,2026-07-13 06:00:00,Plant_B,Reading Glasses,287,Grinding_M1,47.86,431.71,45,Line_2,Day,184,0.94
PROD03223,2026-07-13 07:00:00,Plant_B,Reading Glasses,165,Coating_M2,35.3,359.58,32,Line_1,Day,102,0.91
PROD03224,2026-07-13 08:00:00,Plant_B,Optical Frame,186,Assembly_M3,29.62,259.22,37,Line_2,Night,208,0.95
PROD03225,2026-07-13 09:00:00,Plant_A,Prescription Lens,353,Coating_M2,61.41,181.35,22,Line_2,Day,405,0.83
PROD03226,2026-07-13 10:00:00,Plant_A,Prescription Lens,342,Assembly_M3,58.39,276.15,47,Line_1,Night,221,0.88
PROD03227,2026-07-13 11:00:00,Plant_B,Contact Lens,123,Coating_M2,24.21,283.5,31,Line_2,Night,345,0.95
PROD03228,2026-07-13 12:00:00,Plant_A,Contact Lens,201,Coating_M2,42.05,269.49,17,Line_1,Night,113,0.72
PROD03229,2026-07-13 13:00:00,Plant_A,Prescription Lens,359,Assembly_M3,38.55,323.31,46,Line_1,Day,225,0.75
PROD03230,2026-07-13 14:00:00,Plant_A,Sunglasses,318,Grinding_M1,60.59,292.63,13,Line_2,Night,341,0.71
PROD03231,2026-07-13 15:00:00,Plant_A,Contact Lens,211,Assembly_M3,74.18,300.31,25,Line_2,Night,410,0.78
PROD03232,2026-07-13 16:00:00,Plant_A,Prescription Lens,230,Assembly_M3,44.82,237.92,26,Line_1,Day,345,0.92
PROD03233,2026-07-13 17:00:00,Plant_B,Reading Glasses,435,Coating_M2,29.81,191.89,8,Line_1,Night,199,0.9
PROD03234,2026-07-13 18:00:00,Plant_A,Sunglasses,498,Assembly_M3,50.47,370.97,51,Line_1,Night,341,0.76
PROD03235,2026-07-13 19:00:00,Plant_B,Contact Lens,451,Grinding_M1,53.49,393.31,39,Line_1,Day,435,0.74
PROD03236,2026-07-13 20:00:00,Plant_B,Prescription Lens,448,Grinding_M1,32.62,335.05,42,Line_2,Night,490,0.88
PROD03237,2026-07-13 21:00:00,Plant_A,Sunglasses,227,Coating_M2,56.26,326.19,51,Line_2,Night,289,0.89
PROD03238,2026-07-13 22:00:00,Plant_A,Reading Glasses,325,Assembly_M3,65.92,233.89,31,Line_2,Day,398,0.94
PROD03239,2026-07-13 23:00:00,Plant_A,Optical Frame,146,Grinding_M1,77.86,312.41,14,Line_1,Night,206,0.71
PROD03240,2026-07-14 00:00:00,Plant_B,Prescription Lens,314,Assembly_M3,70.59,222.51,1,Line_1,Day,411,0.8
PROD03241,2026-07-14 01:00:00,Plant_B,Prescription Lens,454,Coating_M2,27.42,288.81,46,Line_1,Day,284,0.89
PROD03242,2026-07-14 02:00:00,Plant_B,Prescription Lens,175,Grinding_M1,76.44,231.24,50,Line_2,Night,185,0.87
PROD03243,2026-07-14 03:00:00,Plant_B,Sunglasses,445,Grinding_M1,62.6,387.13,31,Line_2,Night,191,0.93
PROD03244,2026-07-14 04:00:00,Plant_A,Prescription Lens,387,Assembly_M3,72.33,291.37,20,Line_1,Day,355,0.96
PROD03245,2026-07-14 05:00:00,Plant_B,Reading Glasses,115,Grinding_M1,28.34,451.09,29,Line_2,Day,177,0.73
PROD03246,2026-07-14 06:00:00,Plant_A,Prescription Lens,347,Assembly_M3,58.27,436.59,44,Line_1,Night,448,0.94
PROD03247,2026-07-14 07:00:00,Plant_A,Reading Glasses,251,Coating_M2,67.31,417.99,18,Line_1,Night,359,0.92
PROD03248,2026-07-14 08:00:00,Plant_A,Contact Lens,231,Assembly_M3,49.33,295.16,29,Line_2,Night,362,0.93
PROD03249,2026-07-14 09:00:00,Plant_A,Contact Lens,318,Grinding_M1,50.69,324.73,19,Line_2,Day,416,0.92
PROD03250,2026-07-14 10:00:00,Plant_A,Reading Glasses,291,Coating_M2,58.82,391.15,4,Line_2,Night,183,0.73
PROD03251,2026-07-14 11:00:00,Plant_A,Contact Lens,279,Grinding_M1,42.64,434.69,39,Line_1,Day,277,0.82
PROD03252,2026-07-14 12:00:00,Plant_B,Reading Glasses,427,Grinding_M1,30.17,146.13,48,Line_1,Night,231,0.84
PROD03253,2026-07-14 13:00:00,Plant_A,Contact Lens,374,Grinding_M1,56.84,273.26,36,Line_1,Day,426,0.83
PROD03254,2026-07-14 14:00:00,Plant_B,Reading Glasses,427,Grinding_M1,33.89,237.26,23,Line_1,Night,399,0.7
PROD03255,2026-07-14 15:00:00,Plant_A,Contact Lens,492,Assembly_M3,69.75,452.36,57,Line_1,Day,249,0.7
PROD03256,2026-07-14 16:00:00,Plant_A,Reading Glasses,478,Grinding_M1,52.39,386.05,33,Line_2,Day,196,0.99
PROD03257,2026-07-14 17:00:00,Plant_A,Sunglasses,187,Grinding_M1,32.8,400.14,44,Line_1,Night,185,0.96
PROD03258,2026-07-14 18:00:00,Plant_B,Prescription Lens,466,Coating_M2,23.58,402.57,15,Line_2,Night,315,0.81
PROD03259,2026-07-14 19:00:00,Plant_B,Sunglasses,161,Grinding_M1,72.28,272.52,30,Line_1,Day,481,0.96
PROD03260,2026-07-14 20:00:00,Plant_A,Contact Lens,472,Grinding_M1,62.7,360.02,50,Line_2,Night,442,0.84
PROD03261,2026-07-14 21:00:00,Plant_A,Reading Glasses,295,Coating_M2,36.87,346.97,27,Line_1,Night,153,0.91
PROD03262,2026-07-14 22:00:00,Plant_A,Optical Frame,295,Coating_M2,43.55,401.18,42,Line_1,Day,287,0.81
PROD03263,2026-07-14 23:00:00,Plant_B,Optical Frame,498,Assembly_M3,46.47,202.48,59,Line_2,Night,248,0.81
PROD03264,2026-07-15 00:00:00,Plant_B,Reading Glasses,193,Grinding_M1,42.14,308.53,57,Line_2,Day,345,0.84
PROD03265,2026-07-15 01:00:00,Plant_B,Reading Glasses,271,Coating_M2,54.47,136.57,30,Line_1,Day,243,0.78
PROD03266,2026-07-15 02:00:00,Plant_A,Sunglasses,362,Grinding_M1,61.14,171.89,4,Line_1,Day,220,0.99
PROD03267,2026-07-15 03:00:00,Plant_B,Reading Glasses,255,Assembly_M3,57.41,456.35,13,Line_2,Night,109,0.89
PROD03268,2026-07-15 04:00:00,Plant_A,Reading Glasses,465,Grinding_M1,29.21,412.13,44,Line_2,Night,191,0.72
PROD03269,2026-07-15 05:00:00,Plant_B,Sunglasses,463,Coating_M2,65.22,328.7,3,Line_2,Night,417,0.96
PROD03270,2026-07-15 06:00:00,Plant_B,Prescription Lens,121,Coating_M2,68.15,298.49,49,Line_1,Night,214,0.94
PROD03271,2026-07-15 07:00:00,Plant_A,Prescription Lens,371,Coating_M2,49.18,445.11,59,Line_1,Night,389,0.73
PROD03272,2026-07-15 08:00:00,Plant_A,Reading Glasses,205,Coating_M2,63.51,330.73,30,Line_1,Night,352,1.0
PROD03273,2026-07-15 09:00:00,Plant_B,Sunglasses,485,Grinding_M1,74.37,220.56,8,Line_1,Day,421,0.89
PROD03274,2026-07-15 10:00:00,Plant_B,Reading Glasses,482,Grinding_M1,59.42,236.08,57,Line_2,Night,312,0.77
PROD03275,2026-07-15 11:00:00,Plant_A,Prescription Lens,405,Assembly_M3,73.86,124.89,31,Line_1,Night,228,0.99
PROD03276,2026-07-15 12:00:00,Plant_B,Prescription Lens,186,Assembly_M3,29.25,137.14,20,Line_1,Night,349,0.81
PROD03277,2026-07-15 13:00:00,Plant_A,Reading Glasses,417,Assembly_M3,44.52,238.42,27,Line_1,Night,429,0.96
PROD03278,2026-07-15 14:00:00,Plant_B,Sunglasses,325,Assembly_M3,63.26,140.15,45,Line_2,Night,376,0.84
PROD03279,2026-07-15 15:00:00,Plant_B,Prescription Lens,157,Coating_M2,56.21,221.93,40,Line_1,Day,132,0.76
PROD03280,2026-07-15 16:00:00,Plant_A,Reading Glasses,141,Assembly_M3,44.23,106.89,6,Line_1,Night,449,0.94
PROD03281,2026-07-15 17:00:00,Plant_A,Prescription Lens,214,Grinding_M1,44.9,120.83,48,Line_1,Day,466,0.82
PROD03282,2026-07-15 18:00:00,Plant_A,Sunglasses,160,Coating_M2,69.18,458.57,14,Line_1,Day,465,0.93
PROD03283,2026-07-15 19:00:00,Plant_B,Contact Lens,170,Assembly_M3,25.36,354.38,9,Line_2,Night,285,0.95
PROD03284,2026-07-15 20:00:00,Plant_A,Reading Glasses,238,Coating_M2,54.9,181.37,33,Line_2,Night,102,0.95
PROD03285,2026-07-15 21:00:00,Plant_B,Contact Lens,377,Grinding_M1,42.2,250.21,46,Line_2,Day,477,0.82
PROD03286,2026-07-15 22:00:00,Plant_A,Optical Frame,474,Coating_M2,47.34,326.56,58,Line_1,Night,139,0.91
PROD03287,2026-07-15 23:00:00,Plant_B,Optical Frame,128,Grinding_M1,26.46,144.45,33,Line_2,Day,468,0.91
PROD03288,2026-07-16 00:00:00,Plant_B,Prescription Lens,408,Coating_M2,62.89,181.22,36,Line_1,Night,113,0.77
PROD03289,2026-07-16 01:00:00,Plant_A,Reading Glasses,417,Assembly_M3,20.6,287.46,28,Line_2,Night,448,0.88
PROD03290,2026-07-16 02:00:00,Plant_A,Optical Frame,300,Grinding_M1,78.84,342.57,12,Line_2,Day,322,0.72
PROD03291,2026-07-16 03:00:00,Plant_A,Optical Frame,173,Assembly_M3,73.09,344.61,53,Line_2,Day,132,0.92
PROD03292,2026-07-16 04:00:00,Plant_A,Sunglasses,266,Coating_M2,20.23,473.15,10,Line_1,Night,376,0.92
PROD03293,2026-07-16 05:00:00,Plant_A,Contact Lens,411,Coating_M2,40.12,489.57,44,Line_2,Night,131,0.96
PROD03294,2026-07-16 06:00:00,Plant_A,Optical Frame,425,Coating_M2,50.83,382.63,38,Line_1,Night,223,0.83
PROD03295,2026-07-16 07:00:00,Plant_A,Optical Frame,332,Grinding_M1,57.29,281.88,11,Line_1,Day,381,0.82
PROD03296,2026-07-16 08:00:00,Plant_A,Contact Lens,161,Coating_M2,61.44,450.28,49,Line_1,Night,116,0.96
PROD03297,2026-07-16 09:00:00,Plant_B,Optical Frame,281,Assembly_M3,31.46,222.03,27,Line_2,Night,400,0.88
PROD03298,2026-07-16 10:00:00,Plant_A,Reading Glasses,447,Coating_M2,45.61,340.11,28,Line_2,Night,203,0.73
PROD03299,2026-07-16 11:00:00,Plant_B,Prescription Lens,466,Coating_M2,39.85,333.33,32,Line_2,Day,273,0.86
PROD03300,2026-07-16 12:00:00,Plant_A,Contact Lens,437,Assembly_M3,58.88,419.88,22,Line_2,Day,412,0.91
PROD03301,2026-07-16 13:00:00,Plant_A,Optical Frame,126,Grinding_M1,45.55,491.51,11,Line_2,Night,349,0.97
PROD03302,2026-07-16 14:00:00,Plant_A,Optical Frame,495,Assembly_M3,25.81,442.84,38,Line_1,Night,337,0.72
PROD03303,2026-07-16 15:00:00,Plant_A,Contact Lens,235,Coating_M2,58.78,342.61,43,Line_1,Day,257,0.94
PROD03304,2026-07-16 16:00:00,Plant_A,Optical Frame,114,Grinding_M1,69.64,153.07,57,Line_2,Day,122,0.94
PROD03305,2026-07-16 17:00:00,Plant_A,Reading Glasses,266,Assembly_M3,63.21,432.99,13,Line_2,Night,209,0.83
PROD03306,2026-07-16 18:00:00,Plant_B,Prescription Lens,441,Coating_M2,65.34,234.67,21,Line_2,Night,179,0.9
PROD03307,2026-07-16 19:00:00,Plant_A,Optical Frame,329,Assembly_M3,60.6,463.92,49,Line_2,Day,455,0.83
PROD03308,2026-07-16 20:00:00,Plant_A,Optical Frame,250,Assembly_M3,51.52,402.39,13,Line_2,Night,423,0.79
PROD03309,2026-07-16 21:00:00,Plant_A,Optical Frame,322,Grinding_M1,60.29,100.8,50,Line_1,Night,480,0.87
PROD03310,2026-07-16 22:00:00,Plant_B,Sunglasses,484,Assembly_M3,70.31,458.28,36,Line_1,Day,205,0.79
PROD03311,2026-07-16 23:00:00,Plant_A,Sunglasses,248,Coating_M2,72.91,365.48,32,Line_1,Day,238,0.76
PROD03312,2026-07-17 00:00:00,Plant_A,Sunglasses,481,Assembly_M3,46.42,104.53,48,Line_2,Day,395,0.74
PROD03313,2026-07-17 01:00:00,Plant_A,Reading Glasses,286,Coating_M2,24.39,183.0,33,Line_1,Night,159,0.93
PROD03314,2026-07-17 02:00:00,Plant_A,Reading Glasses,249,Grinding_M1,49.65,114.19,50,Line_1,Night,479,0.7
PROD03315,2026-07-17 03:00:00,Plant_A,Sunglasses,284,Assembly_M3,35.14,165.11,45,Line_2,Day,408,0.97
PROD03316,2026-07-17 04:00:00,Plant_A,Sunglasses,110,Coating_M2,56.38,419.42,26,Line_2,Night,420,0.81
PROD03317,2026-07-17 05:00:00,Plant_A,Prescription Lens,436,Assembly_M3,58.28,396.98,4,Line_2,Day,480,0.89
PROD03318,2026-07-17 06:00:00,Plant_A,Sunglasses,448,Coating_M2,73.04,136.13,56,Line_1,Day,337,0.9
PROD03319,2026-07-17 07:00:00,Plant_A,Optical Frame,232,Grinding_M1,32.93,441.9,7,Line_2,Night,380,0.82
PROD03320,2026-07-17 08:00:00,Plant_A,Reading Glasses,312,Coating_M2,44.76,176.96,21,Line_1,Night,263,0.7
PROD03321,2026-07-17 09:00:00,Plant_B,Contact Lens,309,Grinding_M1,45.92,229.93,27,Line_1,Day,181,0.91
PROD03322,2026-07-17 10:00:00,Plant_A,Optical Frame,113,Coating_M2,79.62,406.01,35,Line_1,Day,308,0.9
PROD03323,2026-07-17 11:00:00,Plant_B,Prescription Lens,311,Coating_M2,67.68,499.09,2,Line_1,Day,253,0.87
PROD03324,2026-07-17 12:00:00,Plant_A,Reading Glasses,140,Coating_M2,73.72,349.61,55,Line_2,Day,344,0.85
PROD03325,2026-07-17 13:00:00,Plant_A,Contact Lens,168,Assembly_M3,38.28,224.42,33,Line_1,Night,380,0.83
PROD03326,2026-07-17 14:00:00,Plant_A,Reading Glasses,438,Grinding_M1,76.56,495.7,57,Line_2,Night,471,0.92
PROD03327,2026-07-17 15:00:00,Plant_A,Sunglasses,469,Coating_M2,35.2,112.48,10,Line_2,Day,450,0.74
PROD03328,2026-07-17 16:00:00,Plant_B,Prescription Lens,121,Coating_M2,21.32,396.73,50,Line_2,Day,278,0.85
PROD03329,2026-07-17 17:00:00,Plant_A,Prescription Lens,143,Assembly_M3,73.4,445.76,34,Line_2,Night,388,0.71
PROD03330,2026-07-17 18:00:00,Plant_A,Optical Frame,409,Assembly_M3,39.44,483.36,39,Line_2,Night,417,0.74
PROD03331,2026-07-17 19:00:00,Plant_A,Prescription Lens,482,Grinding_M1,33.7,469.35,3,Line_2,Day,116,0.89
PROD03332,2026-07-17 20:00:00,Plant_A,Contact Lens,471,Assembly_M3,75.39,142.78,11,Line_2,Day,220,0.79
PROD03333,2026-07-17 21:00:00,Plant_A,Contact Lens,240,Grinding_M1,43.47,223.67,46,Line_1,Day,450,0.75
PROD03334,2026-07-17 22:00:00,Plant_B,Prescription Lens,215,Assembly_M3,61.71,434.67,19,Line_2,Night,287,0.76
PROD03335,2026-07-17 23:00:00,Plant_B,Sunglasses,352,Assembly_M3,31.6,102.99,11,Line_2,Day,259,0.74
PROD03336,2026-07-18 00:00:00,Plant_A,Contact Lens,449,Coating_M2,60.61,171.88,21,Line_2,Night,216,0.79
PROD03337,2026-07-18 01:00:00,Plant_A,Sunglasses,235,Grinding_M1,77.52,304.27,30,Line_1,Night,344,0.87
PROD03338,2026-07-18 02:00:00,Plant_B,Prescription Lens,235,Coating_M2,27.11,403.72,3,Line_2,Night,338,0.8
PROD03339,2026-07-18 03:00:00,Plant_A,Prescription Lens,177,Grinding_M1,60.88,439.26,56,Line_2,Night,204,0.97
PROD03340,2026-07-18 04:00:00,Plant_A,Optical Frame,409,Grinding_M1,44.24,294.63,27,Line_2,Night,165,0.7
PROD03341,2026-07-18 05:00:00,Plant_B,Optical Frame,411,Assembly_M3,51.04,405.66,57,Line_2,Night,347,0.95
PROD03342,2026-07-18 06:00:00,Plant_A,Contact Lens,377,Grinding_M1,68.46,287.43,44,Line_2,Day,227,0.96
PROD03343,2026-07-18 07:00:00,Plant_B,Prescription Lens,200,Coating_M2,36.55,342.25,15,Line_2,Day,363,0.71
PROD03344,2026-07-18 08:00:00,Plant_B,Contact Lens,186,Coating_M2,77.52,223.81,56,Line_2,Night,108,0.88
PROD03345,2026-07-18 09:00:00,Plant_B,Contact Lens,200,Assembly_M3,40.21,476.31,15,Line_2,Day,358,0.89
PROD03346,2026-07-18 10:00:00,Plant_B,Contact Lens,130,Coating_M2,60.86,187.83,23,Line_1,Day,100,0.75
PROD03347,2026-07-18 11:00:00,Plant_A,Prescription Lens,436,Coating_M2,66.71,242.88,28,Line_1,Day,320,0.85
PROD03348,2026-07-18 12:00:00,Plant_B,Contact Lens,285,Assembly_M3,78.02,462.88,33,Line_2,Day,274,0.89
PROD03349,2026-07-18 13:00:00,Plant_A,Reading Glasses,313,Coating_M2,70.01,261.46,19,Line_1,Day,153,0.72
PROD03350,2026-07-18 14:00:00,Plant_B,Prescription Lens,190,Assembly_M3,20.24,295.36,3,Line_1,Day,231,0.8
PROD03351,2026-07-18 15:00:00,Plant_B,Contact Lens,498,Coating_M2,34.53,377.87,27,Line_2,Night,196,0.9
PROD03352,2026-07-18 16:00:00,Plant_B,Reading Glasses,499,Grinding_M1,68.9,463.85,45,Line_2,Day,277,0.84
PROD03353,2026-07-18 17:00:00,Plant_A,Optical Frame,112,Coating_M2,70.31,452.66,10,Line_1,Day,271,0.92
PROD03354,2026-07-18 18:00:00,Plant_B,Sunglasses,183,Coating_M2,21.02,413.94,13,Line_2,Night,321,0.73
PROD03355,2026-07-18 19:00:00,Plant_A,Optical Frame,116,Grinding_M1,71.42,317.88,15,Line_2,Day,330,0.97
PROD03356,2026-07-18 20:00:00,Plant_A,Optical Frame,369,Coating_M2,77.85,274.64,38,Line_2,Day,358,0.73
PROD03357,2026-07-18 21:00:00,Plant_B,Optical Frame,494,Assembly_M3,32.09,384.31,31,Line_2,Day,298,0.95
PROD03358,2026-07-18 22:00:00,Plant_A,Optical Frame,111,Coating_M2,42.49,272.41,41,Line_2,Night,251,0.94
PROD03359,2026-07-18 23:00:00,Plant_A,Sunglasses,334,Grinding_M1,43.43,262.93,45,Line_2,Night,130,0.85
PROD03360,2026-07-19 00:00:00,Plant_A,Sunglasses,205,Coating_M2,52.41,491.01,51,Line_2,Night,393,0.79
PROD03361,2026-07-19 01:00:00,Plant_A,Optical Frame,383,Coating_M2,35.56,128.48,44,Line_1,Night,476,0.98
PROD03362,2026-07-19 02:00:00,Plant_A,Prescription Lens,238,Coating_M2,30.73,431.14,38,Line_2,Day,120,0.71
PROD03363,2026-07-19 03:00:00,Plant_A,Prescription Lens,404,Assembly_M3,59.5,457.52,27,Line_1,Night,354,0.93
PROD03364,2026-07-19 04:00:00,Plant_A,Optical Frame,227,Grinding_M1,45.94,400.3,1,Line_2,Day,176,0.95
PROD03365,2026-07-19 05:00:00,Plant_B,Reading Glasses,347,Coating_M2,69.8,278.42,59,Line_1,Night,449,0.89
PROD03366,2026-07-19 06:00:00,Plant_B,Sunglasses,187,Assembly_M3,23.21,452.59,8,Line_1,Day,365,0.93
PROD03367,2026-07-19 07:00:00,Plant_A,Contact Lens,168,Coating_M2,78.99,388.25,2,Line_2,Day,224,0.83
